,SUBJECT,DATE,WB_ny_gdp_mktp_cd,subject,date,umap0,umap1,umap2,pca0,pca1,pca2
8505,MAR,1998,41806219379.0,146,1998.0000000000002,12.962658,5.7612543,6.2495914,-0.056151513246389166,0.001337475786967754,0.00025878765829235613
8506,MAR,1999,41632027600.0,146,1998.9999999999998,12.91842,5.7997527,6.2257576,-0.05594266793973504,0.001417828459242173,0.00024028718089326028
8507,MAR,2000,38857251336.0,146,1999.9999999999998,12.890429,5.839223,6.2131324,-0.055980516432235825,0.0014992562441318335,0.00017878153190173303
8508,MAR,2001,39459581217.0,146,2000.9999999999998,12.810288,5.8484898,6.1422014,-0.05570766577413428,0.001624592044287689,6.479856607493289e-05
8509,MAR,2002,42236836821.0,146,2002.0,12.785391,5.8817515,6.058986,-0.05546594742446268,0.0017603739088369332,5.496961638177373e-05
8510,MAR,2003,52064058834.0,146,2003.0,12.979633,6.0412235,3.5134149,-0.05460590255958724,0.0017967512944559734,7.608048029967991e-05
8511,MAR,2004,59626020162.0,146,2004.0,13.027269,5.8044076,3.3178222,-0.05398263412034749,0.0019362792072792315,-1.0680018829804374e-05
8512,MAR,2005,62343022651.0,146,2005.0,12.91038,5.5970697,3.176424,-0.053400336288547325,0.0022164542006584908,-0.00019655033386876223
8513,MAR,2006,68640825481.0,146,2006.0,12.933569,5.4331403,3.0172246,-0.05270758172941747,0.002508654087538917,-0.000352002525209517
8514,MAR,2007,79041294874.0,146,2007.0,12.946997,5.2018547,2.632004,-0.0515103891817603,0.0030161854297308076,-0.0005337062382869397
8515,MAR,2008,92507257783.99998,146,2008.0,12.946759,5.160476,2.4148467,-0.049725471247132606,0.003694580005058709,-0.0006281225027234071
8516,MAR,2009,92897320376.00002,146,2009.0,12.946086,5.169775,2.524589,-0.05081944943506044,0.0027272790176194424,-0.0006026348742543819
8517,MAR,2010,93216746662.0,146,2010.0000000000002,12.943903,5.150406,2.4744358,-0.05026466600991742,0.0029166695345248686,-0.0005848186935685941
8518,MAR,2011,101000000000.0,146,2011.0000000000002,12.94578,5.160792,2.3729594,-0.04893011597964989,0.003569855353210206,-0.0007576195771446851
8519,MAR,2012,98266306615.0,146,2012.0000000000002,12.948847,5.137037,2.381351,-0.049091906350605896,0.0036608471410665405,-0.000761176452847681
8520,MAR,2013,107000000000.0,146,2012.9999999999998,12.982127,5.0445538,2.3712316,-0.049241910524681784,0.003387079141663001,-0.0006451722805420675
8521,MAR,2014,110000000000.0,146,2013.9999999999998,12.9527235,5.1218185,2.3642893,-0.04847139309506679,0.0036899163908738516,-0.000784718677893174
8522,MAR,2015,101000000000.0,146,2014.9999999999998,12.956759,5.1302767,2.4135895,-0.04953910365372715,0.003150146406568649,-0.0005659100587909832
8523,MAR,2016,103000000000.0,146,2016.0,12.953699,5.119637,2.3948333,-0.04912136799361856,0.0032672478501071345,-0.0005678074589022275
8524,MAR,2017,110000000000.0,146,2017.0,12.938524,5.1339655,2.363493,-0.04829071361529201,0.0036799213384908513,-0.0007917627848929484
8525,MAR,2018,118000000000.0,146,2018.0,12.687427,3.329602,4.012336,-0.04982743241286946,0.0017633589949927824,0.0010301421176733623
8526,MCO,1961,826948464648.7277,147,1961.0,10.972568,-5.4234643,3.855173,-0.006366928810368897,0.0016216419275962971,0.002297763642321845
8527,MCO,1962,977345775778.6432,147,1962.0,11.100482,-5.4589343,3.82681,-0.008152416005968936,0.0002431724078143117,-0.004701952356068292
8528,MCO,1963,975168127292.8663,147,1963.0,11.0924015,-5.471202,3.8275008,-0.007729832719144206,0.00030000489190827606,-0.0045937519533315475
8529,MCO,1964,912631332425.0641,147,1964.0,11.084714,-5.462145,3.8360538,-0.010030252713541092,0.0016521687148726594,-0.0051176978949308335
8530,MCO,1965,1004133725443.4688,147,1965.0,11.07532,-5.456156,3.8288724,-0.009078063100621573,0.0006191340865200364,-0.004609433727627064
8531,MCO,1966,913368838327.3826,147,1966.0,11.050766,-5.4563437,3.8423576,-0.012074438502932324,0.0011499910352236215,-0.0033313061780397184
8532,MCO,1967,977932448294.7736,147,1967.0000000000002,11.080735,-5.4367924,3.8358727,-0.006900068892076179,0.00038071339197033463,-0.004581045293604458
8533,MCO,1968,730835545192.0258,147,1968.0000000000002,11.110312,-5.4891624,3.8523698,-0.011380933239516187,0.0020866722867844754,-0.004553053388001907
8534,MCO,1969,234416640574.9526,147,1969.0000000000002,16.161818,-3.6220288,5.5952234,-0.012259848424825717,0.0026664510289965736,-0.005861646655147901
8535,MCO,1970,293073868.0,147,1969.9999999999998,10.620397,-5.1130896,5.5636625,-0.02231101993234339,0.0006394655332122412,-0.0004977738963000047
8536,MCO,1971,327651487.99999994,147,1970.9999999999998,10.647086,-5.129674,5.538003,-0.022859270869074064,0.00114096371669744,0.0019163691267363157
8537,MCO,1972,402460333.20000005,147,1971.9999999999998,10.737435,-5.008184,5.421517,-0.021640530402743878,-0.0002939899877655522,0.004566961784522456
8538,MCO,1973,523552815.1,147,1973.0,10.75042,-5.017231,5.462275,-0.020682796006910788,3.1212768475440054e-05,0.003536163685211123
8539,MCO,1974,563939670.7,147,1974.0,10.761105,-5.036596,5.47123,-0.020792390510740878,0.0010106702072479013,-0.0007051785678180263
8540,MCO,1975,711922994.2,147,1975.0,10.764009,-5.0259247,5.459583,-0.019279937098061854,0.0014824560701765749,0.0009280443055398952
8541,MCO,1976,735339911.9000001,147,1976.0,10.729306,-4.965196,5.419242,-0.019268849222424368,0.0030983470757707135,0.0021790979247855264
8542,MCO,1977,811250927.4,147,1977.0,10.723999,-4.885363,5.429627,-0.02047962351198893,0.002643003754738984,0.0026753350635500667
8543,MCO,1978,1000535735.0,147,1978.0,10.690047,-5.020546,5.4773126,-0.02175548836858002,0.0017692782231716177,0.001614381297043562
8544,MCO,1979,1209898293.0,147,1979.0,10.662249,-5.2911267,5.5654206,-0.026232051397227348,-0.0006172810749780944,-0.0005345258374959193
8545,MCO,1980,1378130996.0,147,1980.0,17.615877,-1.702369,3.140305,-0.030521439830820455,0.0059421645621098584,-0.003134454108168703
8546,MCO,1981,1205166026.0,147,1981.0000000000002,17.6351,-1.6947066,3.143449,-0.03574598575413142,0.005075499701802188,-0.0017833003868260521
8547,MCO,1982,1143229072.0,147,1982.0000000000002,17.651789,-1.6707555,3.1587443,-0.035676809833088505,0.005476290368495515,-0.0014982831330964308
8548,MCO,1983,1092551781.0,147,1983.0000000000002,17.643728,-1.6900593,3.148057,-0.03716720022960355,0.004252255597994421,-0.0008751527183930419
8549,MCO,1984,1037314956.0,147,1983.9999999999998,17.638342,-1.6933926,3.1447704,-0.035791311038493305,0.005172779648646985,-0.001033800996464489
8550,MCO,1985,1082851077.0,147,1984.9999999999998,17.602697,-1.7097727,3.14028,-0.03404994072375419,0.00516559164207018,-0.000656240503560489
8551,MCO,1986,1515209588.0,147,1985.9999999999998,17.606146,-1.7090135,3.138464,-0.03334401282580843,0.005087661151553284,-0.0009630558922192322
8552,MCO,1987,1839095594.9999998,147,1986.9999999999998,17.59404,-1.7183206,3.1316621,-0.03224556298624694,0.0057497968225222506,-0.0005035590162214844
8553,MCO,1988,2000674667.0,147,1988.0,17.591831,-1.7209795,3.118929,-0.029808167277905015,0.00602934122284944,-0.00036383745717042195
8554,MCO,1989,2010116851.0,147,1989.0,17.57098,-1.72542,3.130986,-0.028233265841053148,0.007370379959595067,-0.00013380963433438412
8555,MCO,1990,2481316054.0,147,1990.0,17.56726,-1.7287438,3.1205227,-0.029629924186745354,0.006661373926133188,0.0009988950174746646
8556,MCO,1991,2480497539.0,147,1991.0,17.546873,-1.7375065,3.1241784,-0.031238334765747545,0.0068715565520829965,0.0012516542109244357
8557,MCO,1992,2737067002.0000005,147,1992.0,17.540482,-1.7007513,3.1523402,-0.028946547282334315,0.0075360781364602345,0.0022660229986494165
8558,MCO,1993,2574440023.0,147,1993.0,17.622293,-1.772535,2.9392135,-0.025863052918734364,0.004206191124985392,0.001628782056528555
8559,MCO,1994,2720297793.0,147,1994.0,17.549965,-1.7419984,3.1053975,-0.02919469802561171,0.006149391754338204,0.0020518958948467078
8560,MCO,1995,3130270895.0,147,1995.0,17.620989,-1.7699233,2.9477885,-0.02762432998443716,0.005159803427112429,0.0033102466056470223
8561,MCO,1996,3137848801.0,147,1996.0000000000002,17.619114,-1.7677293,2.9571526,-0.028799677464282906,0.003582247409147335,0.0034212761064471306
8562,MCO,1997,2840182221.0,147,1997.0000000000002,17.617079,-1.7678767,2.958073,-0.027029104918677733,0.0035973299216600554,0.0030195130914627472
8563,MCO,1998,2934578821.0,147,1998.0000000000002,17.651222,-1.7633613,2.9126852,-0.028163113404324543,0.0037840836777155366,0.0033550319660575817
8564,MCO,1999,2906009307.9999995,147,1998.9999999999998,17.496735,-1.7624611,3.1266544,-0.028846480320016812,0.0074322941169252515,0.0017008799383105714
8565,MCO,2000,2647883816.0,147,1999.9999999999998,17.340149,-1.8526148,3.1315186,-0.03179501846151447,0.006671877621608977,0.001666918644647917
8566,MCO,2001,2671424966.0,147,2000.9999999999998,17.35361,-1.8435392,3.1325345,-0.034915537535282086,0.008928459108195107,-0.0003053062108830344
8567,MCO,2002,2905840862.0,147,2002.0,17.451385,-1.792659,3.13159,-0.031624870488726795,0.007267363158537597,-0.001413670027003268
8568,MCO,2003,3589126975.0,147,2003.0,17.143564,-1.9553536,3.1433492,-0.030059534836120765,0.011541615610164606,-0.0010673898827561232
8569,MCO,2004,4110169853.0,147,2004.0,17.02143,-2.0187736,3.1542807,-0.028289162988177484,0.011093852685643129,-0.000679033289426166
8570,MCO,2005,4203084194.0000005,147,2005.0,17.097412,-1.9838135,3.14436,-0.02537184387167752,0.009362445851552879,-0.0021010229422254254
8571,MCO,2006,4582988333.0,147,2006.0,16.987698,-2.035067,3.1589043,-0.02420921183183001,0.011795120649886087,-0.0013768526341903114
8572,MCO,2007,5867916781.0,147,2007.0,16.936327,-2.0582657,3.166808,-0.0212385468152769,0.013239373186091221,-0.000691614924022616
8573,MCO,2008,6476490406.000001,147,2008.0,16.923126,-2.065671,3.1702957,-0.020062359446726127,0.011980096960378673,0.0004055332211197547
8574,MCO,2009,5451653237.0,147,2009.0,16.951582,-2.0281434,3.1358566,-0.020053621598592978,0.011665469283838189,-0.0023276381429698603
8575,MCO,2010,5362649007.0,147,2010.0000000000002,16.920685,-2.0670557,3.1715074,-0.022065049509611735,0.012943010122905316,-0.0025308894249765324
8576,MCO,2011,6080344732.0,147,2011.0000000000002,16.865068,-2.0853,3.1787632,-0.016170101654515705,0.01853891408122095,0.0006561010447811497
8577,MCO,2012,5743029680.0,147,2012.0000000000002,16.85629,-2.117982,3.2136352,-0.020975477698242043,0.013828285983618877,-0.0014574280204417052
8578,MCO,2013,6553372277.999999,147,2012.9999999999998,16.822735,-2.1041124,3.1896944,-0.02298344607310823,0.01606182474044942,-0.0036286674637513307
8579,MCO,2014,7060236168.000001,147,2013.9999999999998,16.786943,-2.1133075,3.195382,-0.01918137065760562,0.014259161932138498,-0.0055420655425808376
8580,MCO,2015,6258178995.000001,147,2014.9999999999998,16.817444,-2.1049588,3.1888278,-0.019856563016799934,0.014044416720004466,-0.004468116736111654
8581,MCO,2016,6468252212.0,147,2016.0,16.791588,-2.113826,3.1930125,-0.018485278674846773,0.013018902738389812,-0.002897843355917999
8582,MCO,2017,6400946586.0,147,2017.0,11.696844,-3.674584,4.0960355,-0.009922846877150377,0.009321421095977028,0.0035913509582606723
8583,MCO,2018,637754145960.1454,147,2018.0,12.790543,-4.3592525,2.1640208,0.0008293837775420358,0.0012355178958263096,0.0021863983804316575
8584,MDA,1961,817352193450.6558,148,1961.0,8.874203,-4.2279863,2.34273,-0.025758036453498043,-0.0011045487598900761,-0.0011021811189205059
8585,MDA,1962,464130795486.29443,148,1962.0,9.011939,-4.5735483,2.2278721,-0.029627991922788467,0.00034483895330581204,-0.003603204391498353
8586,MDA,1963,414902365754.90076,148,1963.0,8.882309,-4.550545,2.1996322,-0.030490274402127565,0.0005796951454202409,-0.003087700620146539
8587,MDA,1964,424725450594.3825,148,1964.0,8.873001,-4.571019,2.1893337,-0.03292335088079802,0.0012081152858396185,-0.0032143102248623446
8588,MDA,1965,418401261000.15936,148,1965.0,8.879791,-4.6056647,2.181535,-0.03280541893017629,0.0019034410151663325,-0.0021399920449265654
8589,MDA,1966,348962001960.967,148,1966.0,8.77291,-4.5448656,2.174576,-0.0349120828791068,0.002085905109043816,-0.002322602854619611
8590,MDA,1967,383401201381.7593,148,1967.0000000000002,8.862683,-4.550849,2.1939826,-0.030923500964195064,0.0026382246320980737,-0.0023518097268350933
8591,MDA,1968,288360374663.21454,148,1968.0000000000002,8.810505,-4.5448227,2.1859252,-0.03292526288176734,0.00390527344450985,-0.0018466234314163232
8592,MDA,1969,229445088443.73276,148,1969.0000000000002,6.65715,0.4624027,6.6221232,-0.05327836258864937,0.0025906721939187908,-0.0033804283216914617
8593,MDA,1970,178939734395.2721,148,1969.9999999999998,7.533732,1.2517724,6.1199846,-0.05574730988373922,0.0032127558047447356,-0.002717424714022423
8594,MDA,1971,131355611632.96945,148,1970.9999999999998,7.8535237,1.2524154,5.9172,-0.05508007044932284,0.0037495643052922398,-0.0023310681412643994
8595,MDA,1972,176897353118.3625,148,1971.9999999999998,7.8333206,1.232575,5.71544,-0.054097084668149775,0.004128766051743157,-0.003415211150188296
8596,MDA,1973,184241048068.52737,148,1973.0,7.8304133,1.2896112,5.613905,-0.05359495094714858,0.004092305772353828,-0.0035748309274911912
8597,MDA,1974,181997636428.23254,148,1974.0,7.9272866,1.3205304,5.505009,-0.05327421644629483,0.004137632629838759,-0.003607068940974464
8598,MDA,1975,179334517012.99155,148,1975.0,7.926332,1.346121,5.4373,-0.053088427184100444,0.004096249918491754,-0.0035567786463293585
8599,MDA,1976,137490933799.09488,148,1976.0,8.023977,1.4565593,5.455489,-0.05336425249729122,0.003793259088002171,-0.002894489726984062
8600,MDA,1977,132138434276.00945,148,1977.0,8.027049,1.4669619,5.4029503,-0.05319977678255745,0.003690697328507257,-0.0029367565850659
8601,MDA,1978,134900195209.30473,148,1978.0,8.020038,1.4782413,5.401433,-0.05311886994726541,0.0034559592860468214,-0.0029980760649733562
8602,MDA,1979,133758145009.07802,148,1979.0,8.026858,1.5202624,5.434364,-0.053273263231439376,0.0031310084353123814,-0.0029691226081897527
8603,MDA,1980,128635398343.3873,148,1980.0,8.042667,1.5818865,5.419101,-0.05335126452422854,0.003012171218583482,-0.0029288726765930436
8604,MDA,1981,190041349497.8723,148,1981.0000000000002,8.072923,1.6519841,5.4016128,-0.0532086676271485,0.00272014138424086,-0.0032540215419178168
8605,MDA,1982,235115949239.7525,148,1982.0000000000002,8.111368,1.7180797,5.3892493,-0.05328067884995537,0.0022483541012611563,-0.0033281553328411446
8606,MDA,1983,261849547910.63196,148,1983.0000000000002,8.1354885,1.7440842,5.427395,-0.05320085252887409,0.0020480228233886763,-0.003458219298273147
8607,MDA,1984,275493865811.2909,148,1983.9999999999998,8.142726,1.769412,5.4466615,-0.05329502251953905,0.001812756424470316,-0.0033896212557973115
8608,MDA,1985,255728926056.76828,148,1984.9999999999998,8.167337,1.8033645,5.390712,-0.05355414187982792,0.0013833056181460047,-0.0031748322589102563
8609,MDA,1986,274707067103.51855,148,1985.9999999999998,8.192274,1.8128505,5.442726,-0.053541960494166936,0.0012628459546708036,-0.0029580024357537286
8610,MDA,1987,267071416047.31674,148,1986.9999999999998,8.17621,1.8595018,5.4432073,-0.05366492661840477,0.001222962237136605,-0.0026862429058188823
8611,MDA,1988,218997130319.3557,148,1988.0,8.183958,1.8762988,5.4376,-0.0538032795284233,0.0010678629168664711,-0.0024865216947459884
8612,MDA,1989,165982462648.47897,148,1989.0,8.220516,1.891753,5.4877343,-0.053834823065953344,0.0009633918719315909,-0.002003560084992534
8613,MDA,1990,171202775516.16867,148,1990.0,8.296725,1.9488066,5.6329465,-0.05373229054722982,0.00022502636526616096,-0.0005794821430334846
8614,MDA,1991,7590430921.38438,148,1991.0,7.924036,1.2973552,6.6889896,-0.056214801006765354,0.0013929264477736518,-0.00045808619039151946
8615,MDA,1992,27274846107.8844,148,1992.0,7.034195,1.1871629,6.749983,-0.056486919383013645,0.0034342937078281994,-0.002052280910427281
8616,MDA,1993,75736201370.88556,148,1993.0,6.1316233,2.6406574,10.429385,-0.05787745311860982,0.0036670429596382297,-0.0003896685340456332
8617,MDA,1994,-26944931591.145042,148,1994.0,6.975305,4.98871,11.4129505,-0.05964702013384785,0.002537888703217582,0.0009806013210606293
8618,MDA,1995,1752979926.0,148,1995.0,14.185878,9.430772,7.675771,-0.05860386310549904,0.0015099976828821453,0.0004969480512070376
8619,MDA,1996,1695122174.0,148,1996.0000000000002,14.143297,9.468997,7.706547,-0.05857016936713829,0.001505404096610396,0.0004861718090123125
8620,MDA,1997,1930081169.0,148,1997.0000000000002,14.166957,9.5972185,7.796873,-0.05850209143606937,0.0014724878408943068,0.0004539102798899767
8621,MDA,1998,1698717505.0,148,1998.0000000000002,14.189504,9.671198,7.8272395,-0.058527784287347194,0.0014491958441662876,0.000448580375560589
8622,MDA,1999,1170782957.0,148,1998.9999999999998,14.152407,9.626687,7.8196645,-0.05858106862298165,0.0014317588516650135,0.00045957641011697305
8623,MDA,2000,1288429392.0,148,1999.9999999999998,14.166097,9.642071,7.812031,-0.05856105499931318,0.001435832478634498,0.0004518434332434162
8624,MDA,2001,1480673594.0,148,2000.9999999999998,14.176548,9.637133,7.809599,-0.05854479079191593,0.0014413566360676885,0.0004523709539603823
8625,MDA,2002,1661818168.0,148,2002.0,14.168428,9.626,7.814623,-0.05852168667243123,0.001452531177927284,0.00044480200884145025
8626,MDA,2003,1980901554.0,148,2003.0,13.937284,9.778712,5.2550745,-0.05827512819147708,0.0014298849294247773,0.00047857449169467874
8627,MDA,2004,2598231467.0,148,2004.0,13.9924345,9.645013,5.129175,-0.058231645486523244,0.0014459211390795222,0.00047382368557606993
8628,MDA,2005,2988338438.9999995,148,2005.0,14.039073,9.439772,4.9480214,-0.05815823969569165,0.001475209172988052,0.0004571086845316655
8629,MDA,2006,3408272498.0,148,2006.0,14.091381,9.392764,4.934989,-0.05811950997088102,0.0014814911361721507,0.0004420388656031408
8630,MDA,2007,4401154128.0,148,2007.0,13.982246,9.139162,4.6729035,-0.05797616860203815,0.0015437114449356056,0.00041674750269376864
8631,MDA,2008,6054806101.0,148,2008.0,13.939536,8.899935,4.452205,-0.05781872633238356,0.0015906345123884212,0.00038131894994582617
8632,MDA,2009,5439422031.0,148,2009.0,13.9276285,9.05394,4.602271,-0.057952725735952455,0.0014993234427003058,0.00039168392376484493
8633,MDA,2010,6974960345.0,148,2010.0000000000002,13.953392,8.999477,4.6083245,-0.05790120429220554,0.0014913064111922618,0.0003911051181838733
8634,MDA,2011,8414360656.0,148,2011.0000000000002,13.979179,8.883611,4.5051045,-0.057744485447135896,0.0015644910950318395,0.0003692383150207163
8635,MDA,2012,8709165249.0,148,2012.0000000000002,13.895233,8.877214,4.4677267,-0.057699461133478326,0.0015620321610531535,0.00035975332018861996
8636,MDA,2013,9496684701.0,148,2012.9999999999998,13.83382,8.878178,4.416067,-0.05763282550128737,0.0015824071057156583,0.000352870544658181
8637,MDA,2014,9510219299.0,148,2013.9999999999998,13.878868,8.88377,4.480777,-0.057627931617222836,0.0015574599849588634,0.0003674745078423311
8638,MDA,2015,7745231659.999999,148,2014.9999999999998,13.840186,8.886548,4.5437517,-0.05776986210091893,0.001483030420240044,0.0003996649097243048
8639,MDA,2016,8071480541.0,148,2016.0,13.885096,8.849184,4.5224094,-0.057757812510923635,0.0014934696997816865,0.00039106359294477567
8640,MDA,2017,9669759987.0,148,2017.0,13.483161,8.1510515,6.8927407,-0.057833329154435766,0.001575466203125527,0.0003173200178349555
8641,MDA,2018,11309082555.0,148,2018.0,12.416335,5.397864,6.0145965,-0.05790244436245567,0.001939144742290331,-0.0004988214690765598
8642,MDG,1961,699161943.9,149,1961.0,10.28941,3.547555,13.040842,-0.059232126582656926,0.0018804017611136782,-0.00010957953660909608
8643,MDG,1962,739286906.9,149,1962.0,10.587705,3.3411107,14.253811,-0.059222765628984604,0.0012487710975240286,3.2365306766975326e-05
8644,MDG,1963,759345863.0,149,1963.0,10.550136,3.3908088,14.328492,-0.059162161399354735,0.0012600570055624858,3.7641231902403614e-06
8645,MDG,1964,802482182.9,149,1964.0,10.591071,3.3134627,14.187443,-0.059205820934582196,0.0013423403990830605,-9.942317803791873e-05
8646,MDG,1965,833563472.2,149,1965.0,10.542619,3.368147,14.161867,-0.059142506690250674,0.001415388326642932,-0.0001129890733250476
8647,MDG,1966,900264583.7,149,1966.0,10.48213,3.4234686,14.212815,-0.05896304237049014,0.001165967395142516,-8.622036622235328e-05
8648,MDG,1967,956436931.1,149,1967.0000000000002,10.525168,3.3533957,13.879892,-0.0590347466649036,0.0015233302332119144,-0.00013615861767225798
8649,MDG,1968,1031669636.0000001,149,1968.0000000000002,10.505297,3.3766649,13.905706,-0.0590065116050748,0.0014964419243453115,-0.00012264921895289605
8650,MDG,1969,1056391055.0,149,1969.0000000000002,10.534638,3.3228638,13.723016,-0.05903945268642331,0.0015132152691025651,-8.959631497788373e-05
8651,MDG,1970,1111859570.0,149,1969.9999999999998,11.059463,3.09849,11.843879,-0.05892380861655995,0.0013026587651920496,0.00010956195316687016
8652,MDG,1971,1199507630.0,149,1970.9999999999998,10.874662,3.1817887,12.034965,-0.05886501278520152,0.001473125963071887,0.00012104833044617814
8653,MDG,1972,1341590682.0,149,1971.9999999999998,10.839571,3.1951358,11.960811,-0.058866146941488055,0.00146842134339305,0.00014886324728881494
8654,MDG,1973,1653062346.9999998,149,1973.0,11.202952,3.0361032,11.464816,-0.05896582239049282,0.0012753613435388983,0.00029779772119093107
8655,MDG,1974,1917508190.0,149,1974.0,11.212986,9.014288,11.46454,-0.05892726986329393,0.0013010094880300958,0.00030345604850597947
8656,MDG,1975,2283049233.0,149,1975.0,10.982798,8.942548,11.231073,-0.059011724422668554,0.0013175951477583786,0.00020167304497920635
8657,MDG,1976,2181844194.0,149,1976.0,10.930889,8.93399,11.24231,-0.059035279609474633,0.0013085139092360945,0.00018087238389569448
8658,MDG,1977,2358930406.0,149,1977.0,10.988911,9.036272,11.471882,-0.05898857817413113,0.0013012522205663281,0.00017104361717003855
8659,MDG,1978,2669755116.0,149,1978.0,10.947689,8.930352,11.194253,-0.059011864816565916,0.0012914255122571893,0.00019070127809380153
8660,MDG,1979,3463565881.0,149,1979.0,11.069253,9.041876,11.547283,-0.05890257358119768,0.0012802786983438967,0.0001493213867243998
8661,MDG,1980,4042139901.0,149,1980.0,10.958113,9.055945,11.455278,-0.05890335370402609,0.0012707737705593242,0.00013974372356122055
8662,MDG,1981,3594868208.0,149,1981.0000000000002,10.953017,9.004997,11.352863,-0.05891342558501985,0.0012903261807640895,0.00012369839807404402
8663,MDG,1982,3526198070.0,149,1982.0000000000002,10.871495,8.807026,11.19724,-0.05892828603384449,0.0013206833026340966,0.00010024825611314308
8664,MDG,1983,3511573992.0,149,1983.0000000000002,11.262454,9.0321665,11.637925,-0.058899061360657534,0.00136974263363092,1.7439239551188978e-05
8665,MDG,1984,2939485472.0,149,1983.9999999999998,11.311575,9.016977,11.67188,-0.058858465483257655,0.0012877930469992497,0.00019625296231637682
8666,MDG,1985,2857889712.0000005,149,1984.9999999999998,11.333999,8.972429,11.72938,-0.05885969063687075,0.0012882462132756947,0.00020063721929857546
8667,MDG,1986,3258288891.0000005,149,1985.9999999999998,11.412084,9.029976,11.8757,-0.05880167687799963,0.0013125708917842275,0.00017596138507070357
8668,MDG,1987,2565634382.0,149,1986.9999999999998,11.533983,9.016807,12.025735,-0.05877495027937051,0.0013610348596041157,0.00013899145669792003
8669,MDG,1988,2442507588.0,149,1988.0,11.524197,9.014065,12.016112,-0.058771266184252595,0.001361669236434852,0.00015686997799398353
8670,MDG,1989,2498059015.0,149,1989.0,10.816278,8.31637,11.176883,-0.058834035558380494,0.001371220075178911,0.00016029796326918043
8671,MDG,1990,3081479800.0,149,1990.0,14.204671,7.9207554,10.709329,-0.05850418010623189,0.0014146307660211535,0.00037309750994143627
8672,MDG,1991,2653141959.0,149,1991.0,14.237524,7.929754,10.668405,-0.05857171076674937,0.0013782853072717219,0.0004255188122054588
8673,MDG,1992,3024459564.0,149,1992.0,14.238171,7.9212427,10.690678,-0.05853991151059708,0.0014068388318222078,0.0003816646199857605
8674,MDG,1993,3370842211.0,149,1993.0,14.270519,7.9374795,10.659837,-0.05866149672065558,0.0012673527176784393,0.0005084514147005642
8675,MDG,1994,2977040722.0,149,1994.0,14.262657,7.934492,10.647944,-0.05860972119520507,0.001336674676858178,0.00046476568618938256
8676,MDG,1995,3159901232.0,149,1995.0,13.553703,9.360922,7.397588,-0.05844701879301237,0.001358849974128543,0.0003871334892876587
8677,MDG,1996,3995028593.0,149,1996.0000000000002,13.586694,9.379695,7.4450655,-0.05843700155147912,0.0013427476094991463,0.00039485995615969386
8678,MDG,1997,3545776697.0,149,1997.0000000000002,13.541206,9.355338,7.41004,-0.058439372422177026,0.0013402081783009969,0.00039393222322182584
8679,MDG,1998,3738704468.0,149,1998.0000000000002,13.545161,9.35058,7.4216914,-0.058418739745998455,0.0013398636825648032,0.00039408691612119836
8680,MDG,1999,3717515283.0000005,149,1998.9999999999998,13.526016,9.352075,7.398354,-0.05842005752648987,0.0013412610411877215,0.00039518483296301137
8681,MDG,2000,3877673538.9999995,149,1999.9999999999998,13.562318,9.334769,7.424852,-0.0583990613042146,0.001359137803761982,0.00039414029154576064
8682,MDG,2001,4529575348.0,149,2000.9999999999998,13.569513,9.328905,7.4706883,-0.05836196130628871,0.001370405958197877,0.00042656857131747976
8683,MDG,2002,4397254608.0,149,2002.0,13.60208,9.328403,7.4435897,-0.058409437892787824,0.0013821820559209495,0.0004108526469760781
8684,MDG,2003,5474030080.000001,149,2003.0,13.899865,9.655689,5.243209,-0.05819831302436733,0.0013237109291248444,0.0004582333853822121
8685,MDG,2004,4363934494.0,149,2004.0,13.732152,9.404165,5.1518455,-0.05814272609645801,0.001384658709473065,0.00044236546166315937
8686,MDG,2005,5039293031.0,149,2005.0,13.739137,9.227612,4.779225,-0.0580434025069636,0.0013927844431478704,0.00042645891578682696
8687,MDG,2006,5515884349.0,149,2006.0,13.758959,9.162321,4.8040204,-0.05794197064677606,0.0014401479367409655,0.0004065181953577225
8688,MDG,2007,7342923488.999999,149,2007.0,13.750538,9.010785,4.637767,-0.05783622198475406,0.0014369375394115713,0.00039221640669534605
8689,MDG,2008,9413002921.0,149,2008.0,13.810268,8.882702,4.5141478,-0.0577078598526334,0.0014714626544450901,0.000414961316826481
8690,MDG,2009,8550363975.0,149,2009.0,13.845281,8.885589,4.4201365,-0.05786657597809842,0.0014466030423527685,0.00029149676262345693
8691,MDG,2010,8729936136.0,149,2010.0000000000002,13.765621,8.977881,4.512505,-0.057848548731074825,0.0014455798434596248,0.00023935875911349372
8692,MDG,2011,9892702358.0,149,2011.0000000000002,13.727743,8.893163,4.346571,-0.05780292131316812,0.0014518664317762062,0.00025052589998960143
8693,MDG,2012,9919780071.0,149,2012.0000000000002,13.710879,8.964213,4.3415027,-0.05779759827876554,0.00146305569366528,0.0002448175942180873
8694,MDG,2013,10601690872.0,149,2012.9999999999998,13.748973,8.940721,4.375715,-0.057746189991367936,0.0014708994650733046,0.0002311886759535596
8695,MDG,2014,10673516673.0,149,2013.9999999999998,13.642477,8.955026,4.3547072,-0.057654627317924145,0.0015167100778445452,0.0002437913212610579
8696,MDG,2015,9744243531.0,149,2014.9999999999998,13.733439,8.941495,4.3929877,-0.0577712076175872,0.0015052774376697197,0.0002492486613652856
